user_id,age,income_monthly,expenses_monthly,debt_amount,dti_ratio,savings,asset_value,credit_score,risk_tolerance,investment_experience,employment_status,education_level,financial_goal,payment_behavior,default_history,risk_score,investment_growth_potential,loan_default_probability
1183,39,138376.11,125358.69,80724.53,0.049,379020.69,618824.23,850,7,4.1,Employed,College,Education,0.913,0,1.0,16.27,0.075
1184,23,84421.39,31085.7,0.0,0.0,16329.94,18941.83,752,7,2.7,Unemployed,College,Wealth Building,0.726,0,1.0,10.78,0.147
1185,26,162722.3,151334.19,27626.87,0.014,481852.44,1405127.44,550,5,9.2,Employed,High School,Home Purchase,0.626,1,4.8,8.82,0.213
1186,30,137484.48,66873.34,399806.11,0.242,584653.4,1986164.83,767,7,2.8,Unemployed,College,Wealth Building,0.601,0,1.7,9.7,0.265
1187,37,93809.35,61914.37,65317.58,0.058,50735.55,66737.35,675,9,7.0,Self-Employed,PhD,Retirement,0.593,0,1.6,14.63,0.225
1188,40,54570.26,34685.59,0.0,0.0,351116.9,754063.64,839,10,0.8,Employed,College,Emergency Fund,0.832,0,1.0,13.33,0.105
1189,27,34187.21,26949.2,21244.57,0.052,84870.65,679564.62,744,5,2.5,Unemployed,College,Emergency Fund,0.768,0,1.1,12.27,0.179
1190,22,72217.63,33240.43,141031.34,0.163,0.0,0.0,698,9,2.4,Employed,Bachelor,Retirement,0.751,0,1.5,15.5,0.221
1191,43,179778.2,138308.03,0.0,0.0,1012870.38,2141136.91,692,1,13.7,Employed,Master,Home Purchase,0.608,0,2.7,8.09,0.177
1192,41,114675.95,115094.11,89147.56,0.065,173120.11,239354.89,531,3,0.7,Employed,College,Emergency Fund,0.808,0,2.0,4.72,0.192
1193,39,41273.79,20452.15,88838.91,0.179,86247.51,143121.44,598,7,0.5,Employed,College,Wealth Building,0.865,0,1.8,9.92,0.231
1194,38,111438.33,81177.91,0.0,0.0,311986.12,529063.32,670,4,2.8,Employed,College,Retirement,0.632,0,1.6,5.09,0.187
1195,31,129278.23,77657.78,39114.34,0.025,430959.83,1883630.51,512,2,0.8,Unemployed,College,Emergency Fund,0.778,0,2.1,6.82,0.187
1196,33,53172.67,40617.7,93947.91,0.147,127602.54,272722.19,696,3,3.1,Employed,High School,Wealth Building,0.86,0,1.3,5.42,0.19
1197,35,109930.93,77267.39,46084.95,0.035,486737.89,1878208.07,575,7,10.8,Student,Bachelor,Retirement,0.713,0,1.9,14.97,0.2
1198,26,102821.12,62081.03,0.0,0.0,5770.5,18877.34,610,8,8.8,Student,Master,Retirement,0.707,0,2.7,19.03,0.181
1199,38,44352.34,34292.38,0.0,0.0,59650.47,333343.65,721,9,0.8,Self-Employed,Bachelor,Retirement,0.819,0,1.0,12.55,0.142
1200,36,126810.76,123089.14,0.0,0.0,675781.1,1413254.72,594,6,0.6,Student,Bachelor,Home Purchase,0.581,0,2.0,8.47,0.217
1201,33,146173.44,98135.65,104395.46,0.06,1055140.64,1723563.89,696,10,2.5,Self-Employed,College,Retirement,0.706,0,2.0,11.18,0.176
1202,44,210688.47,170228.63,8911.12,0.004,329635.4,398249.45,664,9,2.7,Employed,Bachelor,Education,0.865,1,2.4,11.59,0.104
1203,33,206418.6,104449.68,0.0,0.0,1925095.93,3780577.78,544,4,3.3,Employed,Bachelor,Education,0.566,0,3.1,3.72,0.221
1204,41,37632.81,20943.96,0.0,0.0,88891.47,332123.72,738,5,4.1,Employed,Bachelor,Retirement,0.636,0,1.3,10.13,0.197
1205,23,51201.42,39469.17,38798.1,0.063,44026.59,1290053.89,743,1,2.8,Employed,Master,Emergency Fund,0.571,0,1.5,-2.53,0.233
1206,43,141566.48,130611.7,335090.22,0.197,644143.18,1274635.28,748,9,0.4,Employed,High School,Education,0.79,0,1.3,13.58,0.194
1207,41,141442.73,106554.75,27803.93,0.016,124767.51,570622.97,840,9,4.7,Employed,PhD,Wealth Building,0.805,0,1.0,15.04,0.096
1208,56,141567.71,92449.56,32733.74,0.019,322219.88,1073576.01,608,9,0.2,Employed,Master,Wealth Building,0.604,0,3.2,10.92,0.212
1209,51,1464335.4,1024879.13,38255.35,0.002,1724015.85,3269215.52,455,3,0.1,Retired,High School,Emergency Fund,0.646,0,3.7,2.93,0.17
1210,44,147211.17,75436.72,0.0,0.0,884522.38,1141124.09,584,10,4.4,Employed,College,Wealth Building,0.602,0,2.0,13.65,0.209
1211,29,218577.51,172824.27,17768.7,0.007,440225.98,547857.5,745,10,2.4,Employed,College,Emergency Fund,0.576,0,1.4,7.37,0.172
1212,26,192490.34,160219.32,6579.53,0.003,362450.39,1727982.29,641,10,3.6,Employed,Bachelor,Wealth Building,0.82,0,2.5,15.77,0.125
1213,27,155744.77,98459.74,47544.13,0.025,574814.23,2528887.01,509,8,1.4,Employed,High School,Retirement,0.584,0,2.5,9.73,0.241
1214,40,79166.74,49834.96,68587.08,0.072,11708.48,1581782.91,481,3,0.0,Employed,College,Wealth Building,0.775,0,2.3,9.06,0.226
1215,47,167925.96,124245.35,0.0,0.0,573687.38,2694533.33,792,6,1.2,Employed,Master,Retirement,0.93,0,1.0,9.28,0.059
1216,22,57470.23,36464.4,0.0,0.0,176421.5,532973.17,710,5,2.8,Retired,High School,Wealth Building,0.748,0,1.2,8.6,0.159
1217,26,83635.8,57715.4,56811.55,0.057,189540.61,377068.05,600,8,0.8,Employed,College,Wealth Building,0.77,0,1.7,11.09,0.192
1218,35,70280.21,71331.48,0.0,0.0,31822.07,82908.96,838,3,3.5,Self-Employed,Bachelor,Wealth Building,0.962,0,1.0,3.32,0.06
1219,23,104538.62,69303.48,0.0,0.0,452287.52,1778963.8,850,1,4.7,Employed,Master,Retirement,0.76,0,1.0,3.52,0.108
1220,30,498949.91,322445.87,0.0,0.0,3841995.56,17322728.87,753,9,1.8,Student,College,Wealth Building,0.575,0,2.7,11.81,0.147
1221,47,26713.23,16104.57,0.0,0.0,0.0,0.0,725,10,6.3,Employed,College,Wealth Building,0.536,0,1.5,13.72,0.239
1222,42,159593.0,129530.28,51798.76,0.027,1784750.69,5606836.82,702,9,5.8,Self-Employed,Bachelor,Home Purchase,0.862,0,1.0,11.67,0.112
1223,43,31923.54,21478.68,0.0,0.0,43513.35,205693.37,735,3,6.3,Self-Employed,Bachelor,Retirement,0.843,0,1.0,6.81,0.14
1224,25,70944.11,42750.5,62507.44,0.073,0.0,329032.68,845,2,3.2,Employed,PhD,Education,0.908,1,1.6,5.26,0.104
1225,18,211560.32,190022.55,166515.13,0.066,657923.82,3112603.6,552,4,1.1,Employed,High School,Emergency Fund,0.427,0,2.7,13.0,0.287
1226,30,103259.04,94269.35,49491.38,0.04,401570.22,657462.78,616,8,2.0,Employed,Bachelor,Home Purchase,0.535,0,2.1,9.51,0.247
1227,18,46424.32,28315.88,0.0,0.0,56891.89,167003.04,645,6,3.7,Employed,Bachelor,Wealth Building,0.788,0,1.4,7.33,0.168
1228,39,59831.49,25130.36,33722.39,0.047,172285.82,521802.62,707,10,0.7,Employed,Master,Education,0.58,0,1.6,11.4,0.228
1229,42,158850.44,135201.91,0.0,0.0,362944.23,1238289.67,806,1,4.0,Employed,Bachelor,Education,0.735,1,2.8,9.02,0.115
1230,27,59203.94,35362.84,45201.0,0.064,257575.5,833074.81,691,8,2.4,Self-Employed,Bachelor,Wealth Building,0.575,0,1.7,15.41,0.241
1231,40,114865.94,94028.55,106867.69,0.078,422971.44,1065900.49,712,5,0.3,Employed,High School,Wealth Building,0.935,0,1.0,12.5,0.117
1232,40,101915.6,41223.27,245739.39,0.201,141705.86,631046.51,717,6,2.4,Employed,College,Home Purchase,0.644,0,1.7,8.91,0.255
1233,23,62559.9,52168.05,31947.73,0.043,645435.51,2348903.31,652,5,0.2,Retired,Bachelor,Retirement,0.858,0,1.3,8.53,0.155
1234,31,442750.14,229488.11,66100.65,0.012,0.0,1369393.76,608,10,0.0,Student,High School,Home Purchase,0.561,0,2.0,8.37,0.194
1235,30,153851.53,124560.45,83981.97,0.045,185780.61,297739.24,657,5,6.6,Retired,Bachelor,Retirement,0.516,0,2.0,8.75,0.235
1236,44,23918.33,16794.04,22190.55,0.077,140039.32,634751.0,584,3,2.0,Employed,College,Education,0.837,0,2.4,2.16,0.215
1237,42,112478.57,62640.34,61109.17,0.045,547187.84,912797.23,586,4,2.4,Employed,Master,Emergency Fund,0.783,0,1.8,8.1,0.18
1238,40,62115.42,39688.31,13826.28,0.019,10169.59,244428.58,686,5,1.0,Unemployed,High School,Wealth Building,0.95,0,1.4,7.11,0.11
1239,29,179279.86,143952.36,10208.23,0.005,0.0,0.0,602,2,2.3,Employed,Bachelor,Home Purchase,0.684,0,2.0,5.35,0.178
1240,48,56683.33,40578.7,86400.3,0.127,213879.75,590615.41,834,6,0.6,Employed,Bachelor,Education,0.699,0,1.0,5.24,0.196
1241,36,91097.4,71753.95,40787.27,0.037,566960.95,2580146.81,664,2,4.1,Employed,College,Home Purchase,0.97,0,1.0,8.11,0.107
1242,39,140574.25,140077.47,73297.4,0.043,775315.19,3555385.46,785,4,5.2,Self-Employed,High School,Retirement,0.775,0,1.9,0.88,0.129
1243,52,180959.52,84212.0,58812.23,0.027,20040.65,50001.69,525,1,5.8,Employed,Master,Wealth Building,0.989,0,2.6,4.65,0.113
1244,41,42607.8,40161.34,0.0,0.0,231141.2,1013384.41,528,4,0.3,Self-Employed,College,Retirement,0.897,0,1.7,5.35,0.165
1245,33,78108.11,55898.33,22552.47,0.024,933966.38,3242041.2,638,7,2.4,Employed,High School,Retirement,0.574,0,1.9,3.66,0.231
1246,30,70794.62,40011.87,0.0,0.0,104148.03,417265.49,743,8,5.0,Employed,College,Retirement,0.69,0,1.1,13.13,0.164
1247,18,62484.23,31270.42,57224.97,0.076,17457.3,261893.17,600,2,0.4,Employed,Bachelor,Education,0.644,0,2.0,3.19,0.245
1248,19,339699.94,228153.33,0.0,0.0,1408968.02,5558599.31,639,3,0.3,Employed,College,Wealth Building,0.499,1,3.9,6.34,0.207
1249,43,131070.05,109869.14,0.0,0.0,701481.46,1340139.87,749,1,5.1,Retired,PhD,Emergency Fund,0.938,0,1.6,11.05,0.073
1250,18,40838.53,27805.63,17446.58,0.036,165170.99,817473.52,611,7,4.8,Retired,Master,Home Purchase,0.792,0,1.6,11.86,0.193
1251,45,187681.82,173919.72,240619.56,0.107,252967.78,819500.42,574,4,1.8,Employed,Master,Retirement,0.809,0,1.9,9.31,0.186
1252,43,436048.75,210316.63,0.0,0.0,5191266.01,19636259.75,720,10,0.3,Student,College,Wealth Building,0.604,0,2.3,15.82,0.15
1253,26,203358.49,141982.19,15429.39,0.006,223518.82,512038.16,519,8,2.2,Self-Employed,PhD,Home Purchase,0.736,0,2.1,12.06,0.179
1254,36,34079.15,17453.33,0.0,0.0,0.0,0.0,612,5,1.5,Employed,Bachelor,Wealth Building,0.746,0,1.6,4.66,0.196
1255,40,70335.8,53071.51,0.0,0.0,599158.79,934066.17,661,9,2.2,Self-Employed,Master,Home Purchase,0.899,0,1.1,6.68,0.121
1256,35,239626.76,199617.02,49227.85,0.017,0.0,148005.23,702,6,1.7,Student,Bachelor,Wealth Building,0.743,0,1.2,9.49,0.134
1257,47,60152.08,38310.0,21114.78,0.029,51556.9,110153.56,732,10,2.5,Employed,College,Emergency Fund,0.777,0,1.1,11.56,0.156
1258,21,134682.25,41666.37,0.0,0.0,1757299.67,6909155.84,747,2,3.9,Employed,Master,Wealth Building,0.883,0,1.0,9.3,0.089
1259,40,169777.47,123910.76,105918.07,0.052,202015.39,422941.37,619,1,4.5,Employed,Bachelor,Wealth Building,0.57,0,2.1,3.31,0.228
1260,28,51593.38,39495.29,0.0,0.0,33349.34,2716793.51,745,1,3.1,Employed,PhD,Retirement,0.865,0,1.3,4.03,0.119
1261,18,94687.02,72023.14,42983.37,0.038,463501.61,769771.06,700,9,0.7,Employed,College,Retirement,0.294,0,3.0,7.36,0.301
1262,23,10209.9,9039.51,35643.9,0.291,32494.53,75431.56,722,1,1.5,Employed,PhD,Retirement,0.922,0,1.3,2.23,0.264
1263,29,48191.05,25991.46,140533.55,0.243,96498.68,402192.97,586,3,0.2,Self-Employed,College,Wealth Building,0.888,1,3.2,1.78,0.248
1264,35,82718.81,66343.17,61662.46,0.062,169492.31,673072.01,716,2,1.8,Employed,College,Emergency Fund,0.586,0,1.6,1.85,0.223
1265,25,41214.76,36222.67,100372.59,0.203,24719.33,71817.17,634,4,10.6,Employed,Bachelor,Home Purchase,0.881,0,1.7,10.34,0.227
1266,29,309492.12,134075.66,22441.65,0.006,1417689.21,2436229.2,654,1,3.1,Self-Employed,Bachelor,Retirement,0.802,1,2.5,2.22,0.117
1267,31,36275.62,27132.27,0.0,0.0,4249.98,14618.12,666,1,0.5,Employed,Bachelor,Education,0.75,0,1.4,10.64,0.181
1268,26,72545.47,45295.44,14693.83,0.017,536321.69,1408861.52,850,4,0.9,Self-Employed,Bachelor,Wealth Building,0.885,0,1.0,8.48,0.086
1269,29,108176.39,74400.65,66649.84,0.051,260626.16,610464.74,558,4,0.2,Retired,High School,Emergency Fund,0.603,1,4.4,8.85,0.243
1270,40,270733.79,203632.82,0.0,0.0,2675508.02,9529203.2,768,7,0.6,Retired,Bachelor,Emergency Fund,0.59,1,3.2,8.47,0.155
1271,51,36130.64,22650.87,0.0,0.0,44444.12,122063.91,793,8,2.0,Self-Employed,College,Retirement,0.512,0,1.2,10.82,0.222
1272,37,222841.19,133402.49,43527.74,0.016,958090.6,1312281.75,732,8,1.3,Employed,Bachelor,Retirement,0.73,0,1.1,8.85,0.132
1273,36,99425.42,70107.14,112020.22,0.094,162071.5,755869.35,596,8,0.7,Employed,College,Education,0.62,0,2.1,17.72,0.249
1274,34,49659.45,26662.81,0.0,0.0,81024.28,333331.65,819,9,0.5,Self-Employed,College,Education,0.502,0,1.1,10.41,0.211
1275,31,136417.11,73273.21,0.0,0.0,444697.42,544982.36,616,1,3.2,Retired,PhD,Retirement,0.931,0,1.2,2.29,0.105
1276,40,113475.45,90996.64,55275.86,0.041,250363.23,776189.98,718,9,2.5,Employed,High School,Home Purchase,0.656,0,1.4,9.46,0.185
1277,44,64851.04,34220.65,73502.55,0.094,151328.49,201798.09,662,10,5.5,Employed,Bachelor,Retirement,0.967,0,1.1,15.28,0.14
1278,23,103658.95,82921.65,11809.0,0.009,262148.26,1140124.59,613,8,0.6,Self-Employed,High School,Retirement,0.979,0,1.2,14.07,0.102
1279,45,75378.73,57995.55,395710.02,0.437,606199.0,2092632.79,704,1,5.7,Employed,College,Emergency Fund,0.87,0,2.7,8.59,0.293
1280,51,106880.02,47147.87,0.0,0.0,197399.11,333564.33,837,7,2.6,Employed,Bachelor,Retirement,0.824,0,1.0,7.52,0.091
1281,24,156920.01,93895.49,50805.4,0.027,835178.67,904469.58,675,9,0.9,Student,Bachelor,Retirement,0.503,0,1.9,8.62,0.227
1282,44,299602.47,263385.45,120281.12,0.033,1241291.87,1398096.88,847,4,1.0,Employed,Bachelor,Retirement,0.391,0,1.3,9.72,0.207
1283,51,41503.34,22944.09,25949.52,0.052,0.0,61509.51,631,9,1.5,Employed,Master,Home Purchase,0.249,0,2.6,17.55,0.357
1284,42,439381.51,276959.46,0.0,0.0,0.0,68922.59,657,1,1.8,Employed,Master,Emergency Fund,0.432,0,2.0,2.99,0.216
1285,33,25173.28,19366.04,81471.61,0.27,71527.55,106101.24,527,9,0.3,Self-Employed,Master,Wealth Building,0.667,0,2.7,14.25,0.355
1286,42,88765.24,72566.35,16271.25,0.015,184768.55,348313.89,594,6,5.5,Employed,Bachelor,Wealth Building,0.902,0,1.4,5.87,0.136
1287,26,149017.95,98689.99,94095.72,0.053,1425861.99,3292372.07,628,4,0.4,Employed,Bachelor,Wealth Building,0.864,0,1.4,3.16,0.141
1288,31,120173.8,73350.9,41941.28,0.029,40300.64,357771.43,617,5,2.0,Employed,Bachelor,Wealth Building,0.814,0,1.5,4.46,0.155
1289,27,63838.41,58307.16,0.0,0.0,19195.16,240508.66,553,7,1.4,Employed,Bachelor,Emergency Fund,0.846,0,1.7,10.46,0.165
1290,21,85332.82,81990.76,61647.66,0.06,737326.17,2387801.32,573,10,2.2,Employed,Bachelor,Retirement,0.598,1,3.4,12.04,0.251
1291,35,69905.48,59197.97,120327.69,0.143,362117.81,1447987.56,621,4,6.6,Employed,High School,Wealth Building,0.659,0,3.2,9.49,0.26
1292,38,65345.55,46578.16,17456.37,0.022,484635.85,2397419.25,768,8,13.6,Employed,High School,Retirement,0.676,0,1.1,18.16,0.173
1293,41,178924.9,103554.6,30197.31,0.014,306617.53,1448269.47,500,3,0.1,Self-Employed,College,Wealth Building,0.527,0,2.6,2.57,0.252
1294,18,126742.26,72931.72,94591.63,0.062,1790440.54,5873554.34,441,2,1.5,Self-Employed,High School,Home Purchase,0.932,0,2.2,4.53,0.173
1295,36,60776.79,47307.26,488073.59,0.669,667772.87,2628754.82,473,1,5.1,Self-Employed,College,Retirement,0.585,0,3.9,1.04,0.531
1296,35,185297.87,141337.75,52151.99,0.023,56051.66,269243.52,565,6,1.2,Self-Employed,Bachelor,Emergency Fund,0.93,0,2.9,11.58,0.119
1297,24,122407.35,111420.04,0.0,0.0,606574.96,809102.93,713,2,3.1,Employed,High School,Home Purchase,0.6,0,1.4,8.36,0.184
1298,30,174381.98,139081.41,108135.04,0.052,238215.52,713939.16,614,8,14.6,Unemployed,Bachelor,Home Purchase,0.524,0,2.7,15.59,0.242
1299,42,153390.19,72789.47,53799.99,0.029,495328.88,554371.62,613,10,3.1,Unemployed,Bachelor,Emergency Fund,0.599,0,2.0,13.42,0.214
1300,35,55254.41,47396.8,417585.92,0.63,86586.6,281700.63,610,4,0.4,Employed,College,Home Purchase,0.66,0,3.1,4.15,0.462
1301,34,66694.2,36701.21,10433.51,0.013,591234.78,2750668.33,462,9,5.6,Employed,College,Retirement,0.362,0,3.1,9.09,0.335
1302,43,166559.11,106998.29,65816.18,0.033,650106.45,1604657.63,736,4,10.2,Employed,High School,Education,0.897,0,1.0,11.42,0.095
1303,58,151336.21,111615.0,11783.51,0.006,836536.76,2660987.22,781,4,3.7,Employed,Bachelor,Education,0.852,0,1.0,9.64,0.09
1304,32,97281.96,97218.74,4882.58,0.004,234727.6,719549.3,616,8,1.6,Employed,Bachelor,Wealth Building,0.847,0,1.4,16.37,0.14
1305,37,107165.45,125007.19,80616.78,0.063,0.0,0.0,658,8,8.9,Employed,Bachelor,Wealth Building,0.687,0,1.8,12.77,0.199
1306,26,241437.38,190979.01,68837.08,0.024,647097.88,1479494.22,661,5,10.4,Self-Employed,College,Retirement,0.902,0,1.1,12.31,0.099
1307,56,65244.7,43878.4,0.0,0.0,479589.64,616161.5,543,3,8.2,Self-Employed,Bachelor,Emergency Fund,0.562,0,2.3,11.95,0.251
1308,29,144779.64,112953.58,0.0,0.0,195032.14,281396.81,605,2,1.6,Employed,Bachelor,Retirement,0.756,0,1.6,7.73,0.159
1309,18,85687.75,71390.6,45033.55,0.044,824864.82,3503557.97,828,9,4.7,Employed,High School,Wealth Building,0.481,0,1.2,10.97,0.219
1310,41,84763.74,55257.47,0.0,0.0,133291.12,575504.92,649,9,3.2,Self-Employed,Bachelor,Home Purchase,0.843,0,1.3,11.26,0.136
1311,18,213020.52,206476.9,0.0,0.0,189546.39,824403.73,672,5,0.6,Unemployed,Bachelor,Retirement,0.73,0,1.8,5.22,0.141
1312,47,175921.2,129215.99,53841.83,0.026,838210.67,3886979.43,580,8,2.3,Employed,College,Retirement,0.449,0,2.4,7.94,0.262
1313,40,174461.04,135148.25,1326825.01,0.634,16437.46,1941910.36,607,7,4.1,Self-Employed,Bachelor,Emergency Fund,0.705,0,3.6,14.98,0.422
1314,24,246184.16,196919.91,46250.38,0.016,681969.67,2512328.09,714,3,6.8,Employed,High School,Wealth Building,0.947,0,1.8,8.08,0.069
1315,41,100177.88,76459.56,99720.28,0.083,265837.13,1495465.43,566,5,6.0,Employed,College,Retirement,0.443,1,3.8,9.25,0.304
1316,31,159112.55,131401.68,31276.9,0.016,1245956.88,4740394.88,811,9,0.5,Retired,College,Home Purchase,0.643,0,1.0,11.5,0.148
1317,39,79444.45,48255.51,80437.24,0.084,811955.61,2797242.63,488,4,2.0,Self-Employed,High School,Home Purchase,0.933,0,2.7,6.67,0.182
1318,22,123861.15,76330.02,0.0,0.0,674616.61,1655096.92,586,3,2.0,Student,College,Education,0.742,0,1.8,4.81,0.171
1319,21,90120.22,48212.23,47181.93,0.044,946160.03,3709686.35,502,7,6.9,Employed,Bachelor,Wealth Building,0.77,1,3.4,9.65,0.208
1320,38,105651.07,80920.82,39714.89,0.031,41275.56,90582.68,782,8,0.0,Self-Employed,Master,Home Purchase,0.772,0,1.6,14.2,0.133
1321,53,149733.14,122308.09,369127.92,0.205,1259666.63,3995169.41,646,5,4.0,Employed,Bachelor,Emergency Fund,0.715,0,1.9,6.8,0.243
1322,28,55672.72,42793.72,194305.12,0.291,472781.53,1781479.62,621,8,2.9,Employed,Bachelor,Wealth Building,0.665,0,2.3,8.15,0.322
1323,27,427056.28,406204.77,68647.96,0.013,1164791.9,2453621.44,689,5,7.6,Employed,PhD,Home Purchase,0.832,0,1.1,10.08,0.094
1324,31,48814.75,34129.35,0.0,0.0,212445.01,1040717.03,789,9,1.8,Employed,College,Retirement,0.578,0,2.7,17.89,0.196
1325,21,42195.46,33769.5,5977.68,0.012,0.0,0.0,671,7,3.2,Employed,College,Wealth Building,0.552,0,1.8,7.64,0.24
1326,40,222054.39,119075.52,41730.63,0.016,244611.11,547237.2,764,5,10.8,Self-Employed,Bachelor,Home Purchase,0.887,0,1.0,13.63,0.078
1327,44,171813.33,110293.0,893612.54,0.433,57920.9,95358.07,620,9,4.1,Student,Bachelor,Retirement,0.655,0,2.6,11.8,0.355
1328,39,152799.8,122901.57,0.0,0.0,38532.63,165379.07,553,5,0.2,Employed,College,Education,0.867,0,2.1,7.34,0.136
1329,33,153252.45,126795.76,47540.55,0.026,748648.26,2713676.58,673,8,0.6,Employed,Bachelor,Wealth Building,0.655,0,1.6,12.54,0.182
1330,24,97873.12,64195.47,180451.55,0.154,235176.1,811864.82,580,4,5.2,Student,College,Wealth Building,0.769,0,2.0,2.93,0.232
1331,55,52676.35,36307.71,0.0,0.0,71264.21,343234.59,718,9,1.2,Employed,Bachelor,Home Purchase,0.969,0,1.0,8.42,0.094
1332,26,104095.41,49166.23,253201.88,0.203,137414.63,325903.35,609,6,3.7,Self-Employed,Bachelor,Education,0.523,0,2.5,12.06,0.317
1333,26,61450.47,39724.39,74530.51,0.101,165631.2,458011.47,641,6,3.6,Unemployed,Master,Emergency Fund,0.831,0,1.5,9.6,0.19
1334,18,195356.98,162841.27,25801.25,0.011,1464631.83,2626995.07,425,3,15.2,Retired,Master,Home Purchase,0.853,0,3.4,10.14,0.169
1335,20,89059.49,70025.76,5243.2,0.005,19140.04,75229.53,637,3,1.9,Employed,Bachelor,Home Purchase,0.869,0,1.3,7.59,0.131
1336,38,55389.87,42932.68,118677.29,0.179,155866.47,538746.3,625,4,4.0,Self-Employed,College,Emergency Fund,0.807,0,2.8,4.84,0.234
1337,30,78828.5,55768.49,26509.12,0.028,268139.75,489450.37,766,1,0.1,Employed,Bachelor,Emergency Fund,0.908,0,1.0,5.74,0.102
1338,26,131801.47,92400.67,71406.95,0.045,636001.68,1005049.02,737,6,1.9,Employed,College,Emergency Fund,0.357,0,1.9,10.89,0.268
1339,27,66528.97,39980.71,0.0,0.0,175553.28,337507.29,652,1,0.6,Employed,PhD,Emergency Fund,0.491,0,1.9,3.52,0.247
1340,29,55517.06,44681.48,17157.31,0.026,0.0,0.0,486,4,5.5,Employed,Master,Emergency Fund,0.333,0,3.1,9.66,0.348
1341,28,117076.29,89346.3,0.0,0.0,481926.65,482155.36,605,7,5.5,Employed,Bachelor,Retirement,0.506,0,2.1,14.74,0.239
1342,49,117181.18,90675.13,0.0,0.0,1292510.45,1469763.19,766,6,0.8,Self-Employed,Bachelor,Retirement,0.619,1,2.4,6.12,0.167
1343,31,69226.55,42996.25,45924.89,0.055,47673.59,121959.18,630,8,1.1,Employed,Bachelor,Emergency Fund,0.433,0,3.7,12.06,0.29
1344,36,70988.5,26762.56,61927.46,0.073,56682.76,213433.24,543,4,3.6,Employed,High School,Education,0.622,0,2.3,12.55,0.261
1345,35,116126.45,100399.78,78322.77,0.056,286293.67,1288547.28,765,9,4.0,Self-Employed,Bachelor,Education,0.901,0,1.1,14.43,0.106
1346,35,35822.84,22502.99,19637.14,0.046,11805.7,32117.1,487,10,3.2,Unemployed,Bachelor,Emergency Fund,0.77,0,2.7,12.44,0.235
1347,31,36856.06,21029.47,198176.03,0.448,42633.2,996386.66,638,8,17.1,Employed,Master,Retirement,0.876,1,3.3,21.45,0.329
1348,30,59700.1,48000.19,0.0,0.0,0.0,51913.8,705,5,6.1,Unemployed,College,Education,0.961,0,1.6,10.24,0.096
1349,41,85015.34,54511.68,32961.82,0.032,86887.22,594933.28,662,6,1.6,Student,Master,Retirement,0.728,0,1.5,12.51,0.18
1350,37,122716.89,105412.64,11220.87,0.008,305924.09,591707.92,525,5,1.2,Employed,Bachelor,Home Purchase,0.77,0,2.0,5.83,0.181
1351,27,277270.64,219751.09,53689.71,0.016,9711.29,33044.32,557,6,2.7,Self-Employed,Master,Retirement,0.892,0,2.2,12.07,0.12
1352,18,179936.94,144405.76,61968.12,0.029,1750080.88,5188911.25,580,1,5.1,Employed,College,Emergency Fund,0.498,0,2.3,3.41,0.248
1353,28,88260.07,43698.14,70304.38,0.066,551067.93,1100990.0,728,4,1.9,Retired,Bachelor,Wealth Building,0.876,0,1.0,7.44,0.133
1354,21,97410.44,85895.71,233779.21,0.2,0.0,0.0,667,9,4.0,Self-Employed,Master,Emergency Fund,0.628,0,2.0,10.69,0.273
1355,25,48934.08,36171.47,0.0,0.0,113114.5,237770.3,611,4,0.1,Employed,Bachelor,Home Purchase,0.74,0,1.6,11.23,0.189
1356,21,97444.75,62813.71,47266.22,0.04,44709.25,1138786.01,690,2,7.8,Employed,College,Retirement,0.642,0,1.6,6.74,0.199
1357,46,80655.23,58193.42,53123.8,0.055,104386.33,260895.07,574,6,4.5,Employed,Bachelor,Education,0.524,0,2.4,6.41,0.272
